,time,a_x,a_y,a_z,v_roll,v_pitch,v_yaw
728,6.2793198299574895,-1965463.0,-319.0,-364.0,2518373.0,283.0,298.0
729,6.286571642910728,-1973691.0,44.0,50.0,2508866.0,100.0,105.0
730,6.293823455863966,-1982297.0,55.0,63.0,2499430.0,-22.0,-23.0
731,6.301075268817204,-1990960.0,14.0,16.0,2489747.0,-356.0,-374.0
732,6.308327081770442,-1999635.0,-36.0,-42.0,2480576.0,-253.0,-266.0
733,6.31557889472368,-2008237.0,-21.0,-24.0,2471576.0,-4.0,-5.0
734,6.3228307076769195,-2017094.0,-242.0,-276.0,2462354.0,54.0,57.0
735,6.330082520630158,-2025530.0,-72.0,-82.0,2452951.0,-39.0,-41.0
736,6.337334333583396,-2034425.0,-329.0,-375.0,2443643.0,-54.0,-56.0
737,6.344586146536634,-2042977.0,-267.0,-304.0,2434360.0,-46.0,-49.0
738,6.351837959489872,-2051003.0,284.0,323.0,2425321.0,169.0,177.0
739,6.35908977244311,-2059822.0,98.0,111.0,2416169.0,287.0,302.0
740,6.3663415853963485,-2068431.0,107.0,122.0,2406374.0,-141.0,-148.0
741,6.373593398349588,-2077458.0,-272.0,-309.0,2397241.0,-5.0,-6.0
742,6.380845211302826,-2085848.0,-59.0,-67.0,2387958.0,0.0,1.0
743,6.388097024256064,-2094513.0,-101.0,-115.0,2379014.0,297.0,312.0
744,6.395348837209302,-2103420.0,-369.0,-420.0,2369120.0,-216.0,-227.0
745,6.40260065016254,-2111928.0,-266.0,-302.0,2360368.0,244.0,256.0
746,6.4098524631157785,-2120528.0,-249.0,-283.0,2350458.0,-282.0,-297.0
747,6.417104276069017,-2128962.0,-77.0,-87.0,2341130.0,-314.0,-330.0
748,6.424356089022256,-2137757.0,-240.0,-274.0,2332238.0,27.0,28.0
749,6.431607901975494,-2145932.0,172.0,196.0,2323234.0,272.0,286.0
750,6.438859714928732,-2155139.0,-374.0,-426.0,2313699.0,64.0,67.0
751,6.44611152788197,-2163328.0,25.0,28.0,2304218.0,-96.0,-101.0
752,6.4533633408352085,-2171905.0,63.0,72.0,2295413.0,318.0,334.0
753,6.460615153788447,-2180536.0,52.0,59.0,2285444.0,-259.0,-272.0
754,6.467866966741685,-2189413.0,-186.0,-212.0,2276283.0,-148.0,-155.0
755,6.475118779694924,-2198081.0,-233.0,-265.0,2266872.0,-249.0,-262.0
756,6.482370592648162,-2206259.0,177.0,202.0,2257507.0,-312.0,-328.0
757,6.4896224056014,-2215398.0,-306.0,-348.0,2248595.0,11.0,12.0
758,6.496874218554638,-2223309.0,352.0,400.0,2239707.0,355.0,374.0
759,6.504126031507877,-2232625.0,-296.0,-337.0,2230184.0,158.0,166.0
760,6.511377844461115,-2240583.0,318.0,362.0,2220589.0,-100.0,-105.0
761,6.518629657414353,-2249719.0,-162.0,-184.0,2211085.0,-281.0,-295.0
762,6.525881470367592,-2257951.0,197.0,225.0,2202544.0,358.0,377.0
763,6.53313328332083,-2266971.0,-174.0,-199.0,2192710.0,-103.0,-108.0
764,6.540385096274068,-2275745.0,-319.0,-363.0,2183983.0,377.0,396.0
765,6.547636909227307,-2284037.0,-15.0,-17.0,2174539.0,247.0,260.0
766,6.554888722180545,-2292584.0,51.0,58.0,2165019.0,52.0,55.0
767,6.562140535133783,-2300912.0,322.0,366.0,2156007.0,291.0,306.0
768,6.569392348087021,-2309606.0,252.0,287.0,2146145.0,-194.0,-204.0
769,6.57664416104026,-2318873.0,-350.0,-398.0,2137284.0,172.0,181.0
770,6.583895973993498,-2326825.0,269.0,307.0,2127462.0,-279.0,-294.0
771,6.5911477869467365,-2336069.0,-311.0,-354.0,2118095.0,-343.0,-361.0
772,6.598399599899975,-2344174.0,166.0,189.0,2109406.0,169.0,178.0
773,6.605651412853213,-2352565.0,378.0,430.0,2099473.0,-377.0,-396.0
774,6.612903225806451,-2361868.0,-257.0,-293.0,2090978.0,302.0,317.0
775,6.62015503875969,-2370360.0,-139.0,-158.0,2081691.0,306.0,321.0
776,6.627406851712928,-2378923.0,-88.0,-100.0,2071636.0,-344.0,-361.0
777,6.6346586646661665,-2387187.0,242.0,275.0,2063051.0,258.0,271.0
778,6.641910477619405,-2396432.0,-339.0,-386.0,2053092.0,-311.0,-326.0
779,6.649162290572643,-2404708.0,-20.0,-23.0,2043852.0,-266.0,-280.0
780,6.656414103525881,-2412937.0,341.0,389.0,2035133.0,221.0,232.0
781,6.663665916479119,-2422067.0,-133.0,-151.0,2025285.0,-253.0,-266.0
782,6.670917729432358,-2430737.0,-180.0,-205.0,2015971.0,-272.0,-286.0
783,6.6781695423855965,-2438971.0,176.0,201.0,2007147.0,126.0,133.0
784,6.685421355338835,-2447651.0,120.0,136.0,1997297.0,-349.0,-367.0
785,6.692673168292073,-2456432.0,-30.0,-34.0,1988187.0,-194.0,-204.0
786,6.699924981245311,-2464667.0,325.0,371.0,1979169.0,38.0,40.0
787,6.707176794198549,-2473464.0,160.0,183.0,1969543.0,-246.0,-259.0
788,6.714428607151787,-2482513.0,-239.0,-272.0,1960363.0,-151.0,-159.0
789,6.721680420105026,-2490939.0,-59.0,-67.0,1950937.0,-265.0,-278.0
790,6.728932233058265,-2499131.0,337.0,383.0,1941874.0,-70.0,-73.0
791,6.736184046011503,-2507802.0,288.0,328.0,1932449.0,-184.0,-193.0
792,6.743435858964741,-2516450.0,261.0,298.0,1923347.0,-22.0,-23.0
793,6.750687671917979,-2524935.0,386.0,440.0,1913979.0,-87.0,-92.0
794,6.757939484871217,-2534129.0,-147.0,-168.0,1904569.0,-188.0,-197.0
795,6.7651912978244555,-2542273.0,293.0,334.0,1895744.0,209.0,219.0
796,6.772443110777695,-2551612.0,-375.0,-427.0,1886150.0,-48.0,-50.0
797,6.779694923730933,-2559487.0,315.0,358.0,1877369.0,386.0,406.0
798,6.786946736684171,-2568411.0,31.0,36.0,1868044.0,358.0,376.0
799,6.794198549637409,-2577291.0,-210.0,-239.0,1858315.0,-14.0,-14.0
800,6.801450362590647,-2585431.0,234.0,267.0,1848913.0,-108.0,-113.0
801,6.8087021755438855,-2594580.0,-257.0,-293.0,1839473.0,-235.0,-247.0
802,6.815953988497124,-2602907.0,13.0,14.0,1830191.0,-226.0,-238.0
803,6.823205801450363,-2611513.0,24.0,28.0,1821408.0,206.0,217.0
804,6.830457614403601,-2620500.0,-316.0,-360.0,1811727.0,-125.0,-131.0
805,6.837709427356839,-2628610.0,156.0,178.0,1802420.0,-137.0,-144.0
806,6.844961240310077,-2637700.0,-281.0,-320.0,1793281.0,-7.0,-7.0
807,6.852213053263315,-2646272.0,-237.0,-270.0,1783658.0,-290.0,-305.0
808,6.859464866216554,-2654436.0,184.0,210.0,1774907.0,170.0,179.0
809,6.866716679169793,-2663427.0,-160.0,-183.0,1765347.0,-58.0,-60.0
810,6.873968492123031,-2671870.0,2.0,2.0,1756372.0,212.0,222.0
811,6.881220305076269,-2680389.0,95.0,108.0,1747283.0,384.0,404.0
812,6.888472118029507,-2688745.0,339.0,386.0,1737396.0,-122.0,-129.0
813,6.895723930982745,-2697815.0,-79.0,-89.0,1728353.0,89.0,93.0
814,6.902975743935984,-2706230.0,110.0,125.0,1719077.0,102.0,107.0
815,6.910227556889222,-2714687.0,260.0,296.0,1709968.0,258.0,271.0
816,6.917479369842461,-2723796.0,-194.0,-221.0,1700661.0,244.0,257.0
817,6.924731182795699,-2732048.0,146.0,167.0,1691392.0,264.0,278.0
818,6.931982995748937,-2740515.0,287.0,326.0,1682054.0,225.0,236.0
819,6.939234808702175,-2749511.0,-63.0,-72.0,1672109.0,-332.0,-349.0
820,6.9464866216554135,-2758296.0,-217.0,-247.0,1663014.0,-164.0,-172.0
821,6.953738434608652,-2766351.0,307.0,349.0,1654281.0,311.0,327.0
822,6.96099024756189,-2775149.0,140.0,160.0,1645014.0,332.0,349.0
823,6.968242060515129,-2784150.0,-214.0,-243.0,1635783.0,384.0,404.0
824,6.975493873468367,-2792458.0,74.0,84.0,1625587.0,-386.0,-406.0
825,6.982745686421605,-2800981.0,163.0,185.0,1616653.0,-81.0,-85.0
826,6.9899974993748435,-2809935.0,-148.0,-168.0,1607366.0,-77.0,-81.0
827,6.997249312328082,-2818711.0,-294.0,-334.0,1598122.0,-36.0,-38.0
828,7.00450112528132,-2827138.0,-115.0,-131.0,1588932.0,50.0,52.0
829,7.011752938234558,-2835885.0,-234.0,-266.0,1579689.0,91.0,95.0
830,7.019004751187797,-2844050.0,187.0,213.0,1570554.0,224.0,235.0
831,7.026256564141035,-2852932.0,-57.0,-65.0,1560774.0,-191.0,-201.0
832,7.0335083770942735,-2861167.0,299.0,340.0,1551996.0,246.0,259.0
833,7.040760190047512,-2870289.0,-167.0,-191.0,1542473.0,49.0,51.0
834,7.04801200300075,-2879136.0,-379.0,-432.0,1533440.0,269.0,283.0
835,7.055263815953988,-2887084.0,244.0,277.0,1524238.0,346.0,364.0
836,7.062515628907226,-2896047.0,-76.0,-86.0,1514987.0,380.0,400.0
837,7.069767441860465,-2904209.0,348.0,397.0,1504809.0,-375.0,-394.0
838,7.077019254813703,-2913071.0,123.0,140.0,1495788.0,-144.0,-151.0
839,7.084271067766942,-2921926.0,-96.0,-110.0,1486536.0,-110.0,-116.0
840,7.09152288072018,-2930042.0,371.0,422.0,1476918.0,-388.0,-408.0
841,7.098774693673418,-2939091.0,-28.0,-32.0,1468201.0,101.0,106.0
842,7.106026506626656,-2948087.0,-379.0,-431.0,1458946.0,133.0,139.0
843,7.113278319579894,-2956109.0,175.0,200.0,1449550.0,43.0,45.0
844,7.120530132533133,-2965297.0,-353.0,-402.0,1440233.0,21.0,22.0
845,7.127781945486372,-2973720.0,-170.0,-194.0,1430866.0,-41.0,-44.0
846,7.13503375843961,-2982386.0,-215.0,-245.0,1421564.0,-51.0,-53.0
847,7.142285571392848,-2990392.0,354.0,403.0,1412211.0,-103.0,-108.0
848,7.149537384346086,-2999688.0,-274.0,-312.0,1403405.0,310.0,326.0
849,7.156789197299324,-3007613.0,370.0,421.0,1393763.0,12.0,12.0
850,7.164041010252563,-3016960.0,-305.0,-348.0,1384660.0,172.0,181.0
851,7.1712928232058015,-3025328.0,-72.0,-83.0,1374952.0,-181.0,-190.0
852,7.17854463615904,-3033813.0,51.0,58.0,1366314.0,375.0,394.0
853,7.185796449112278,-3042908.0,-390.0,-444.0,1356901.0,271.0,285.0
854,7.193048262065516,-3050974.0,122.0,139.0,1347582.0,248.0,261.0
855,7.200300075018754,-3059682.0,40.0,46.0,1338190.0,163.0,171.0
856,7.207551887971992,-3068131.0,198.0,226.0,1328312.0,-336.0,-353.0
857,7.2148037009252315,-3076848.0,106.0,121.0,1319076.0,-289.0,-304.0
858,7.22205551387847,-3085497.0,78.0,89.0,1310041.0,-70.0,-73.0
859,7.229307326831708,-3094130.0,65.0,74.0,1300609.0,-190.0,-199.0
860,7.236559139784946,-3102597.0,207.0,236.0,1291399.0,-120.0,-126.0
861,7.243810952738184,-3111231.0,193.0,219.0,1282000.0,-211.0,-222.0
862,7.251062765691422,-3120101.0,-40.0,-45.0,1273201.0,207.0,218.0
863,7.258314578644661,-3128393.0,263.0,300.0,1263802.0,116.0,122.0
864,7.2655663915979,-3137220.0,70.0,80.0,1253997.0,-321.0,-337.0
865,7.272818204551138,-3146269.0,-329.0,-375.0,1245224.0,121.0,127.0
866,7.280070017504376,-3154381.0,142.0,162.0,1235914.0,105.0,110.0
867,7.287321830457614,-3163216.0,-58.0,-66.0,1226091.0,-347.0,-365.0
868,7.294573643410852,-3171925.0,-142.0,-162.0,1216995.0,-181.0,-190.0
869,7.3018254563640905,-3180187.0,189.0,215.0,1207627.0,-245.0,-258.0
870,7.309077269317329,-3188590.0,390.0,444.0,1198415.0,-177.0,-186.0
871,7.316329082270568,-3197258.0,344.0,392.0,1189126.0,-176.0,-185.0
872,7.323580895223806,-3205896.0,326.0,371.0,1179626.0,-353.0,-371.0
873,7.330832708177044,-3214457.0,380.0,433.0,1170416.0,-283.0,-298.0
874,7.338084521130282,-3223852.0,-340.0,-387.0,1161196.0,-222.0,-233.0
875,7.3453363340835205,-3232487.0,-355.0,-404.0,1152377.0,180.0,189.0
876,7.352588147036759,-3240786.0,-58.0,-66.0,1142881.0,6.0,6.0
877,7.359839959989997,-3249517.0,-162.0,-184.0,1134014.0,368.0,387.0
878,7.367091772943236,-3257873.0,81.0,93.0,1123923.0,-312.0,-328.0
879,7.374343585896474,-3266466.0,106.0,121.0,1114703.0,-252.0,-265.0
880,7.381595398849712,-3275206.0,-6.0,-7.0,1105714.0,5.0,5.0
881,7.3888472118029505,-3283427.0,363.0,414.0,1096563.0,125.0,132.0
882,7.396099024756189,-3292723.0,-266.0,-303.0,1086742.0,-325.0,-342.0
883,7.403350837709427,-3300761.0,273.0,311.0,1077515.0,-270.0,-284.0
884,7.410602650662665,-3310091.0,-387.0,-440.0,1068931.0,332.0,349.0
885,7.417854463615904,-3318058.0,219.0,249.0,1058949.0,-256.0,-269.0
886,7.425106276569142,-3326684.0,212.0,241.0,1049613.0,-293.0,-308.0
887,7.43235808952238,-3335754.0,-206.0,-235.0,1040358.0,-261.0,-275.0
888,7.439609902475619,-3344289.0,-128.0,-146.0,1031349.0,-20.0,-21.0
889,7.446861715428857,-3353125.0,-330.0,-376.0,1022249.0,142.0,149.0
890,7.454113528382095,-3361102.0,266.0,302.0,1012701.0,-76.0,-80.0
891,7.461365341335334,-3370261.0,-236.0,-268.0,1003697.0,168.0,177.0
892,7.468617154288572,-3378334.0,271.0,309.0,993784.0,-361.0,-379.0
893,7.47586896724181,-3386822.0,393.0,447.0,984776.0,-119.0,-125.0
894,7.483120780195049,-3395740.0,115.0,131.0,975991.0,312.0,328.0
895,7.490372593148287,-3404741.0,-239.0,-272.0,966625.0,249.0,262.0
896,7.497624406101525,-3413175.0,-67.0,-76.0,957194.0,130.0,137.0
897,7.504876219054763,-3421952.0,-215.0,-244.0,948176.0,364.0,382.0
898,7.512128032008002,-3429932.0,378.0,431.0,938872.0,353.0,371.0
899,7.51937984496124,-3438567.0,364.0,414.0,929427.0,222.0,233.0
900,7.5266316579144785,-3447278.0,278.0,317.0,920011.0,116.0,122.0
901,7.533883470867717,-3455937.0,241.0,274.0,910470.0,-95.0,-100.0
902,7.541135283820955,-3464761.0,51.0,58.0,901616.0,277.0,291.0
903,7.548387096774193,-3473626.0,-177.0,-202.0,892171.0,146.0,153.0
904,7.555638909727431,-3482362.0,-286.0,-326.0,882721.0,11.0,12.0
905,7.56289072268067,-3490875.0,-188.0,-214.0,873756.0,290.0,305.0
906,7.5701425356339085,-3498904.0,359.0,409.0,863663.0,-392.0,-413.0
907,7.577394348587147,-3507857.0,49.0,56.0,854742.0,-77.0,-81.0
908,7.584646161540385,-3516676.0,-135.0,-154.0,845113.0,-364.0,-383.0
909,7.591897974493623,-3525214.0,-60.0,-69.0,836639.0,332.0,349.0
910,7.599149787446861,-3534072.0,-282.0,-322.0,826756.0,-172.0,-180.0
911,7.606401600400099,-3542221.0,153.0,174.0,817731.0,55.0,58.0
912,7.6136534133533385,-3551098.0,-85.0,-97.0,808481.0,91.0,95.0
913,7.620905226306577,-3559987.0,-337.0,-384.0,799509.0,363.0,382.0
914,7.628157039259815,-3568466.0,-207.0,-236.0,790023.0,197.0,207.0
915,7.635408852213053,-3576622.0,222.0,253.0,780282.0,-184.0,-194.0
916,7.642660665166291,-3585475.0,5.0,6.0,771509.0,257.0,270.0
917,7.649912478119529,-3594213.0,-104.0,-119.0,762239.0,275.0,290.0
918,7.6571642910727675,-3602418.0,280.0,318.0,752621.0,-2.0,-2.0
919,7.664416104026007,-3611103.0,218.0,248.0,743099.0,-198.0,-208.0
920,7.671667916979245,-3620213.0,-237.0,-270.0,733776.0,-225.0,-237.0
921,7.678919729932483,-3628949.0,-346.0,-394.0,725208.0,391.0,411.0
922,7.686171542885721,-3637215.0,-18.0,-21.0,715433.0,-20.0,-21.0
923,7.693423355838959,-3646055.0,-223.0,-255.0,706371.0,174.0,183.0
924,7.7006751687921975,-3654476.0,-40.0,-45.0,696750.0,-106.0,-111.0
925,7.707926981745436,-3663128.0,-70.0,-80.0,687408.0,-148.0,-156.0
926,7.715178794698675,-3671301.0,343.0,391.0,678613.0,274.0,288.0
927,7.722430607651913,-3680178.0,104.0,118.0,669169.0,145.0,152.0
928,7.729682420605151,-3688843.0,60.0,69.0,659270.0,-372.0,-391.0
929,7.736934233558389,-3697442.0,79.0,90.0,650334.0,-69.0,-73.0
930,7.7441860465116275,-3706077.0,64.0,72.0,640663.0,-393.0,-413.0
931,7.751437859464866,-3714380.0,358.0,407.0,632290.0,389.0,409.0
932,7.758689672418105,-3722967.0,388.0,441.0,622797.0,218.0,229.0
933,7.765941485371343,-3732056.0,-49.0,-56.0,613321.0,61.0,64.0
934,7.773193298324581,-3740792.0,-157.0,-179.0,603721.0,-201.0,-212.0
935,7.780445111277819,-3749471.0,-214.0,-243.0,594335.0,-282.0,-296.0
936,7.787696924231057,-3757975.0,-107.0,-122.0,585668.0,250.0,263.0
937,7.794948737184296,-3766297.0,169.0,192.0,576515.0,368.0,387.0
938,7.802200550137534,-3775468.0,-344.0,-391.0,567051.0,221.0,233.0
939,7.809452363090773,-3783903.0,-173.0,-197.0,557490.0,-8.0,-8.0
940,7.816704176044011,-3792694.0,-333.0,-379.0,548020.0,-159.0,-167.0
941,7.823955988997249,-3801008.0,-49.0,-56.0,538720.0,-167.0,-175.0
942,7.831207801950487,-3809504.0,65.0,74.0,529654.0,25.0,26.0
943,7.838459614903726,-3818418.0,-209.0,-238.0,520224.0,-92.0,-96.0
944,7.845711427856964,-3826860.0,-45.0,-51.0,510679.0,-308.0,-324.0
945,7.852963240810202,-3835238.0,178.0,203.0,501821.0,61.0,64.0
946,7.860215053763441,-3843747.0,281.0,320.0,492613.0,132.0,139.0
947,7.867466866716679,-3852485.0,170.0,194.0,483209.0,36.0,38.0
948,7.874718679669917,-3861628.0,-316.0,-360.0,473625.0,-212.0,-223.0
949,7.8819704926231555,-3869885.0,19.0,22.0,464717.0,114.0,120.0
950,7.889222305576394,-3878449.0,70.0,80.0,455077.0,-182.0,-191.0
951,7.896474118529632,-3887390.0,-228.0,-260.0,446045.0,38.0,40.0
952,7.90372593148287,-3895403.0,334.0,381.0,436827.0,102.0,107.0
953,7.910977744436109,-3904545.0,-151.0,-172.0,427172.0,-208.0,-218.0
954,7.918229557389347,-3913365.0,-338.0,-385.0,418051.0,-62.0,-65.0
955,7.9254813703425855,-3922044.0,-394.0,-448.0,409257.0,361.0,380.0
956,7.932733183295824,-3929860.0,351.0,400.0,399621.0,68.0,71.0
957,7.939984996249062,-3938834.0,22.0,25.0,390599.0,297.0,312.0
958,7.9472368092023,-3947121.0,330.0,376.0,381098.0,119.0,125.0
959,7.954488622155538,-3956037.0,54.0,61.0,371433.0,-198.0,-208.0
960,7.961740435108777,-3964945.0,-214.0,-244.0,362259.0,-98.0,-103.0
961,7.9689922480620154,-3973192.0,131.0,150.0,352879.0,-173.0,-182.0
962,7.976244061015254,-3981696.0,238.0,271.0,343946.0,132.0,139.0
963,7.983495873968492,-3990944.0,-345.0,-393.0,334667.0,142.0,149.0
964,7.99074768692173,-3999191.0,0.0,0.0,325385.0,151.0,159.0
965,7.997999499874968,-4007449.0,335.0,381.0,316235.0,272.0,286.0
966,8.005251312828207,-4016429.0,0.0,-1.0,306935.0,265.0,278.0
967,8.012503125781446,-4024820.0,211.0,240.0,296926.0,-346.0,-364.0
968,8.019754938734684,-4033984.0,-295.0,-336.0,288482.0,375.0,394.0
969,8.02700675168792,-4042680.0,-366.0,-417.0,278657.0,-78.0,-82.0
970,8.03425856464116,-4050733.0,159.0,181.0,269162.0,-252.0,-265.0
971,8.041510377594399,-4059329.0,180.0,205.0,260549.0,326.0,343.0
972,8.048762190547636,-4068302.0,-148.0,-169.0,250620.0,-216.0,-227.0
973,8.056014003500875,-4076851.0,-84.0,-95.0,241413.0,-144.0,-152.0
974,8.063265816454113,-4085501.0,-112.0,-128.0,232322.0,26.0,28.0
975,8.070517629407352,-4094354.0,-330.0,-375.0,223367.0,313.0,329.0
976,8.07776944236059,-4102457.0,149.0,169.0,214086.0,322.0,339.0
977,8.085021255313828,-4111362.0,-116.0,-132.0,204742.0,277.0,292.0
978,8.092273068267065,-4119572.0,263.0,300.0,195505.0,324.0,340.0
979,8.099524881220304,-4128183.0,271.0,308.0,186234.0,342.0,359.0
980,8.106776694173544,-4137414.0,-297.0,-338.0,176226.0,-268.0,-282.0
981,8.114028507126783,-4145465.0,230.0,262.0,167155.0,-80.0,-84.0
982,8.12128032008002,-4154494.0,-151.0,-172.0,158181.0,190.0,199.0
983,8.128532133033257,-4162677.0,254.0,289.0,149037.0,316.0,332.0
984,8.135783945986496,-4171976.0,-377.0,-430.0,139034.0,-290.0,-305.0
985,8.143035758939735,-4180086.0,95.0,108.0,129879.0,-173.0,-182.0
986,8.150287571892973,-4188420.0,359.0,409.0,120985.0,165.0,173.0
987,8.157539384846212,-4197465.0,-36.0,-41.0,111495.0,-3.0,-4.0
988,8.164791197799449,-4205676.0,343.0,390.0,102180.0,-23.0,-24.0
989,8.172043010752688,-4214647.0,15.0,17.0,92943.0,22.0,23.0
990,8.179294823705927,-4223501.0,-202.0,-230.0,83274.0,-298.0,-314.0
991,8.186546636659164,-4232114.0,-196.0,-224.0,73986.0,-295.0,-310.0
992,8.193798449612402,-4240338.0,170.0,194.0,65266.0,191.0,201.0
993,8.20105026256564,-4249478.0,-314.0,-358.0,55883.0,114.0,119.0
994,8.20830207551888,-4257934.0,-163.0,-185.0,46053.0,-344.0,-362.0
995,8.215553888472119,-4266773.0,-367.0,-418.0,37509.0,292.0,307.0
996,8.222805701425356,-4275253.0,-238.0,-271.0,27661.0,-181.0,-190.0
997,8.230057514378593,-4283269.0,322.0,366.0,18849.0,227.0,238.0
998,8.237309327331833,-4292573.0,-314.0,-358.0,9233.0,-49.0,-52.0
999,8.244561140285072,-4300669.0,171.0,195.0,215.0,183.0,193.0
1000,8.251812953238309,-48.0,2665094.0,-51.0,196.0,167.0,175.0
1001,8.259064766191548,139.0,2665269.0,148.0,-338.0,6048.0,-303.0
1002,8.266316579144785,310.0,2665427.0,328.0,96.0,12756.0,86.0
1003,8.273568392098024,326.0,2665443.0,345.0,382.0,19338.0,343.0
1004,8.280820205051263,333.0,2665449.0,352.0,-350.0,25050.0,-314.0
1005,8.2880720180045,232.0,2665356.0,246.0,-32.0,31658.0,-28.0
1006,8.295323830957738,-429.0,2664740.0,-454.0,-318.0,37752.0,-285.0
1007,8.302575643910977,-411.0,2664757.0,-435.0,369.0,44675.0,331.0
1008,8.309827456864216,-126.0,2665022.0,-133.0,-374.0,50378.0,-335.0
1009,8.317079269817455,40.0,2665177.0,43.0,245.0,57244.0,220.0
1010,8.324331082770692,315.0,2665432.0,333.0,-55.0,63325.0,-49.0
1011,8.33158289572393,166.0,2665294.0,175.0,-329.0,69428.0,-295.0
1012,8.338834708677169,367.0,2665480.0,388.0,-278.0,75810.0,-249.0
1013,8.346086521630408,-82.0,2665062.0,-87.0,-304.0,82125.0,-272.0
1014,8.353338334583647,-159.0,2664991.0,-168.0,252.0,88937.0,226.0
1015,8.360590147536884,384.0,2665497.0,407.0,27.0,95082.0,24.0
1016,8.367841960490122,350.0,2665465.0,370.0,218.0,101582.0,196.0
1017,8.37509377344336,-260.0,2664897.0,-275.0,163.0,107873.0,146.0
1018,8.3823455863966,257.0,2665379.0,272.0,-374.0,113751.0,-335.0
1019,8.389597399349837,255.0,2665377.0,270.0,298.0,120662.0,267.0
1020,8.396849212303074,-332.0,2664830.0,-351.0,207.0,126922.0,186.0
1021,8.404101025256313,303.0,2665421.0,321.0,-432.0,132714.0,-387.0
1022,8.411352838209552,275.0,2665395.0,291.0,393.0,139755.0,352.0
1023,8.418604651162791,-395.0,2664771.0,-419.0,257.0,145977.0,231.0
1024,8.425856464116029,-323.0,2664838.0,-342.0,377.0,152416.0,338.0
1025,8.433108277069266,-55.0,2665088.0,-58.0,-457.0,158041.0,-409.0
1026,8.440360090022505,-318.0,2664843.0,-337.0,96.0,164850.0,86.0
1027,8.447611902975744,-24.0,2665117.0,-25.0,-62.0,171053.0,-55.0
1028,8.454863715928983,119.0,2665250.0,126.0,356.0,177747.0,319.0
1029,8.46211552888222,275.0,2665395.0,291.0,-127.0,183672.0,-113.0
1030,8.469367341835458,247.0,2665369.0,261.0,-89.0,190041.0,-80.0
1031,8.476619154788697,41.0,2665177.0,43.0,-133.0,196341.0,-119.0
1032,8.483870967741936,298.0,2665416.0,315.0,201.0,202964.0,180.0
1033,8.491122780695173,37.0,2665174.0,40.0,-153.0,208999.0,-137.0
1034,8.49837459364841,-110.0,2665037.0,-116.0,-169.0,215322.0,-151.0
1035,8.50562640660165,417.0,2665527.0,442.0,337.0,222091.0,302.0
1036,8.512878219554889,-40.0,2665102.0,-42.0,259.0,228363.0,232.0
1037,8.520130032508128,-297.0,2664863.0,-314.0,96.0,234561.0,86.0
1038,8.527381845461365,-343.0,2664819.0,-363.0,447.0,241197.0,401.0
1039,8.534633658414602,-16.0,2665124.0,-17.0,-23.0,247133.0,-20.0
1040,8.541885471367841,-278.0,2664880.0,-294.0,8.0,253498.0,7.0
1041,8.54913728432108,383.0,2665495.0,405.0,-371.0,259511.0,-333.0
1042,8.55638909727432,313.0,2665431.0,332.0,-25.0,266143.0,-22.0
1043,8.563640910227557,236.0,2665359.0,249.0,400.0,272844.0,359.0
1044,8.570892723180794,239.0,2665362.0,253.0,360.0,279147.0,323.0
1045,8.578144536134033,402.0,2665513.0,426.0,-293.0,284927.0,-262.0
1046,8.585396349087272,-330.0,2664832.0,-349.0,299.0,291770.0,268.0
1047,8.59264816204051,115.0,2665246.0,121.0,-299.0,297596.0,-268.0
1048,8.599899974993749,-153.0,2664997.0,-162.0,-143.0,304066.0,-128.0
1049,8.607151787946986,-303.0,2664857.0,-321.0,-148.0,310399.0,-132.0
1050,8.614403600900225,-110.0,2665036.0,-117.0,-260.0,316641.0,-233.0
1051,8.621655413853464,91.0,2665224.0,96.0,177.0,323351.0,158.0
1052,8.628907226806701,175.0,2665302.0,185.0,-311.0,329272.0,-279.0
1053,8.636159039759939,-5.0,2665134.0,-5.0,92.0,335954.0,83.0
1054,8.643410852713178,420.0,2665530.0,445.0,227.0,342406.0,203.0
1055,8.650662665666417,-91.0,2665054.0,-97.0,140.0,348669.0,125.0
1056,8.657914478619656,95.0,2665227.0,100.0,-322.0,354612.0,-288.0
1057,8.665166291572893,-161.0,2664989.0,-170.0,-81.0,361154.0,-73.0
1058,8.67241810452613,-3.0,2665136.0,-3.0,125.0,367668.0,112.0
1059,8.67966991747937,-30.0,2665111.0,-31.0,315.0,374168.0,283.0
1060,8.686921730432609,-242.0,2664913.0,-257.0,411.0,380587.0,368.0
1061,8.694173543385846,-19.0,2665121.0,-20.0,-293.0,386322.0,-263.0
1062,8.701425356339085,409.0,2665520.0,433.0,169.0,393055.0,152.0
1063,8.708677169292322,-42.0,2665099.0,-45.0,-301.0,398991.0,-270.0
1064,8.715928982245561,64.0,2665199.0,68.0,-268.0,405356.0,-240.0
1065,8.7231807951988,-71.0,2665072.0,-76.0,-183.0,411766.0,-164.0
1066,8.730432608152038,169.0,2665297.0,179.0,98.0,418343.0,87.0
1067,8.737684421105275,-16.0,2665124.0,-17.0,-63.0,424543.0,-56.0
1068,8.744936234058514,-161.0,2664989.0,-171.0,403.0,431278.0,361.0
1069,8.752188047011753,-280.0,2664878.0,-296.0,-449.0,436888.0,-402.0
1070,8.759439859964992,34.0,2665171.0,36.0,157.0,443743.0,141.0
1071,8.76669167291823,-147.0,2665002.0,-156.0,279.0,450184.0,250.0
